,Series,Key,Description
1271,SBN2024,PDCBFHLMCNONUMBS-DRL20,"CLASS B, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES LESS THAN 2.0 PERCENT: FHLMC (NON-UMBS) DOLLAR ROLL"
1272,SBN2024,PDCBFHLMCNONUMBS-OUTL20,"CLASS B, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES LESS THAN 2.0 PERCENT: FHLMC (NON-UMBS) OUTRIGHT"
1273,SBN2024,PDCBFNMAFHLMC-DRL20,"CLASS B, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES LESS THAN 2.0 PERCENT: FNMA/FHLMC UMBS DOLLAR ROLL"
1274,SBN2024,PDCBFNMAFHLMC-OUTL20,"CLASS B, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES LESS THAN 2.0 PERCENT: FNMA/FHLMC UMBS OUTRIGHT"
1275,SBN2024,PDCCGNMA-FD25,"CLASS C, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 2.5 PERCENT: GNMA FAILS TO DELIVER"
1276,SBN2024,PDCCGNMA-FR25,"CLASS C, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 2.5 PERCENT: GNMA FAILS TO RECEIVE"
1277,SBN2024,PDCCGNMA-FD30,"CLASS C, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 3.0 PERCENT: GNMA FAILS TO DELIVER"
1278,SBN2024,PDCCGNMA-FR30,"CLASS C, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 3.0 PERCENT: GNMA FAILS TO RECEIVE"
1279,SBN2024,PDCCGNMA-FD35,"CLASS C, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 3.5 PERCENT: GNMA FAILS TO DELIVER"
1280,SBN2024,PDCCGNMA-FR35,"CLASS C, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 3.5 PERCENT: GNMA FAILS TO RECEIVE"
1281,SBN2024,PDCCGNMA-FD40,"CLASS C, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 4.0 PERCENT: GNMA FAILS TO DELIVER"
1282,SBN2024,PDCCGNMA-FR40,"CLASS C, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 4.0 PERCENT: GNMA FAILS TO RECEIVE"
1283,SBN2024,PDCCGNMA-FD45,"CLASS C, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 4.5 PERCENT: GNMA FAILS TO DELIVER"
1284,SBN2024,PDCCGNMA-FR45,"CLASS C, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 4.5 PERCENT: GNMA FAILS TO RECEIVE"
1285,SBN2024,PDCCGNMA-FD50,"CLASS C, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 5.0 PERCENT: GNMA FAILS TO DELIVER"
1286,SBN2024,PDCCGNMA-FR50,"CLASS C, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 5.0 PERCENT: GNMA FAILS TO RECEIVE"
1287,SBN2024,PDCCGNMA-FD55,"CLASS C, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 5.5 PERCENT: GNMA FAILS TO DELIVER"
1288,SBN2024,PDCCGNMA-FR55,"CLASS C, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 5.5 PERCENT: GNMA FAILS TO RECEIVE"
1289,SBN2024,PDCCGNMA-FD60,"CLASS C, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 6.0 PERCENT: GNMA FAILS TO DELIVER"
1290,SBN2024,PDCCGNMA-FR60,"CLASS C, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 6.0 PERCENT: GNMA FAILS TO RECEIVE"
1291,SBN2024,PDCCGNMA-FDG60,"CLASS C, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS GREATER THAN 6.0 PERCENT: GNMA FAILS TO DELIVER"
1292,SBN2024,PDCCGNMA-FRG60,"CLASS C, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS GREATER THAN 6.0 PERCENT: GNMA FAILS TO RECEIVE"
1293,SBN2024,PDCCGNMA-FDL25,"CLASS C, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS LESS THAN 2.5 PERCENT: GNMA FAILS TO DELIVER"
1294,SBN2024,PDCCGNMA-FRL25,"CLASS C, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS LESS THAN 2.5 PERCENT: GNMA FAILS TO RECEIVE"
1295,SBN2024,PDCCGNMA-DR25,"CLASS C, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 2.5 PERCENT: GNMA DOLLAR ROLL"
1296,SBN2024,PDCCGNMA-OUT25,"CLASS C, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 2.5 PERCENT: GNMA OUTRIGHT"
1297,SBN2024,PDCCGNMA-DR30,"CLASS C, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 3.0 PERCENT: GNMA DOLLAR ROLL"
1298,SBN2024,PDCCGNMA-OUT30,"CLASS C, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 3.0 PERCENT: GNMA OUTRIGHT"
1299,SBN2024,PDCCGNMA-DR35,"CLASS C, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 3.5 PERCENT: GNMA DOLLAR ROLL"
1300,SBN2024,PDCCGNMA-OUT35,"CLASS C, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 3.5 PERCENT: GNMA OUTRIGHT"
1301,SBN2024,PDCCGNMA-DR40,"CLASS C, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 4.0 PERCENT: GNMA DOLLAR ROLL"
1302,SBN2024,PDCCGNMA-OUT40,"CLASS C, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 4.0 PERCENT: GNMA OUTRIGHT"
1303,SBN2024,PDCCGNMA-DR45,"CLASS C, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 4.5 PERCENT: GNMA DOLLAR ROLL"
1304,SBN2024,PDCCGNMA-OUT45,"CLASS C, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 4.5 PERCENT: GNMA OUTRIGHT"
1305,SBN2024,PDCCGNMA-DR50,"CLASS C, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 5.0 PERCENT: GNMA DOLLAR ROLL"
1306,SBN2024,PDCCGNMA-OUT50,"CLASS C, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 5.0 PERCENT: GNMA OUTRIGHT"
1307,SBN2024,PDCCGNMA-DR55,"CLASS C, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 5.5 PERCENT: GNMA DOLLAR ROLL"
1308,SBN2024,PDCCGNMA-OUT55,"CLASS C, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 5.5 PERCENT: GNMA OUTRIGHT"
1309,SBN2024,PDCCGNMA-DR60,"CLASS C, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 6.0 PERCENT: GNMA DOLLAR ROLL"
1310,SBN2024,PDCCGNMA-OUT60,"CLASS C, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 6.0 PERCENT: GNMA OUTRIGHT"
1311,SBN2024,PDCCGNMA-DRG60,"CLASS C, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES GREATER THAN 6.0 PERCENT: GNMA DOLLAR ROLL"
1312,SBN2024,PDCCGNMA-OUTG60,"CLASS C, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES GREATER THAN 6.0 PERCENT: GNMA OUTRIGHT"
1313,SBN2024,PDCCGNMA-DRL25,"CLASS C, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES LESS THAN 2.5 PERCENT: GNMA DOLLAR ROLL"
1314,SBN2024,PDCCGNMA-OUTL25,"CLASS C, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES LESS THAN 2.5 PERCENT: GNMA OUTRIGHT"
1315,SBN2024,PDMEFHLMCNONUMBS15-FD20,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 2.0 PERCENT: FHLMC (NON-UMBS) FAILS TO DELIVER"
1316,SBN2024,PDMEFHLMCNONUMBS15-FR20,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 2.0 PERCENT: FHLMC (NON-UMBS) FAILS TO RECEIVE"
1317,SBN2024,PDMEFNMAFHLMC15-FD20,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 2.0 PERCENT: FNMA/FHLMC UMBS FAILS TO DELIVER"
1318,SBN2024,PDMEFNMAFHLMC15-FR20,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 2.0 PERCENT: FNMA/FHLMC UMBS FAILS TO RECEIVE"
1319,SBN2024,PDMEFHLMCNONUMBS15-FD25,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 2.5 PERCENT: FHLMC (NON-UMBS) FAILS TO DELIVER"
1320,SBN2024,PDMEFHLMCNONUMBS15-FR25,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 2.5 PERCENT: FHLMC (NON-UMBS) FAILS TO RECEIVE"
1321,SBN2024,PDMEFNMAFHLMC15-FD25,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 2.5 PERCENT: FNMA/FHLMC UMBS FAILS TO DELIVER"
1322,SBN2024,PDMEFNMAFHLMC15-FR25,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 2.5 PERCENT: FNMA/FHLMC UMBS FAILS TO RECEIVE"
1323,SBN2024,PDMEFHLMCNONUMBS15-FD30,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 3.0 PERCENT: FHLMC (NON-UMBS) FAILS TO DELIVER"
1324,SBN2024,PDMEFHLMCNONUMBS15-FR30,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 3.0 PERCENT: FHLMC (NON-UMBS) FAILS TO RECEIVE"
1325,SBN2024,PDMEFNMAFHLMC15-FD30,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 3.0 PERCENT: FNMA/FHLMC UMBS FAILS TO DELIVER"
1326,SBN2024,PDMEFNMAFHLMC15-FR30,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 3.0 PERCENT: FNMA/FHLMC UMBS FAILS TO RECEIVE"
1327,SBN2024,PDMEFHLMCNONUMBS15-FD35,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 3.5 PERCENT: FHLMC (NON-UMBS) FAILS TO DELIVER"
1328,SBN2024,PDMEFHLMCNONUMBS15-FR35,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 3.5 PERCENT: FHLMC (NON-UMBS) FAILS TO RECEIVE"
1329,SBN2024,PDMEFNMAFHLMC15-FD35,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 3.5 PERCENT: FNMA/FHLMC UMBS FAILS TO DELIVER"
1330,SBN2024,PDMEFNMAFHLMC15-FR35,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 3.5 PERCENT: FNMA/FHLMC UMBS FAILS TO RECEIVE"
1331,SBN2024,PDMEFHLMCNONUMBS15-FD40,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 4.0 PERCENT: FHLMC (NON-UMBS) FAILS TO DELIVER"
1332,SBN2024,PDMEFHLMCNONUMBS15-FR40,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 4.0 PERCENT: FHLMC (NON-UMBS) FAILS TO RECEIVE"
1333,SBN2024,PDMEFNMAFHLMC15-FD40,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 4.0 PERCENT: FNMA/FHLMC UMBS FAILS TO DELIVER"
1334,SBN2024,PDMEFNMAFHLMC15-FR40,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 4.0 PERCENT: FNMA/FHLMC UMBS FAILS TO RECEIVE"
1335,SBN2024,PDMEFHLMCNONUMBS15-FD45,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 4.5 PERCENT: FHLMC (NON-UMBS) FAILS TO DELIVER"
1336,SBN2024,PDMEFHLMCNONUMBS15-FR45,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 4.5 PERCENT: FHLMC (NON-UMBS) FAILS TO RECEIVE"
1337,SBN2024,PDMEFNMAFHLMC15-FD45,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 4.5 PERCENT: FNMA/FHLMC UMBS FAILS TO DELIVER"
1338,SBN2024,PDMEFNMAFHLMC15-FR45,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 4.5 PERCENT: FNMA/FHLMC UMBS FAILS TO RECEIVE"
1339,SBN2024,PDMEFHLMCNONUMBS15-FD50,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 5.0 PERCENT: FHLMC (NON-UMBS) FAILS TO DELIVER"
1340,SBN2024,PDMEFHLMCNONUMBS15-FR50,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 5.0 PERCENT: FHLMC (NON-UMBS) FAILS TO RECEIVE"
1341,SBN2024,PDMEFNMAFHLMC15-FD50,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 5.0 PERCENT: FNMA/FHLMC UMBS FAILS TO DELIVER"
1342,SBN2024,PDMEFNMAFHLMC15-FR50,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 5.0 PERCENT: FNMA/FHLMC UMBS FAILS TO RECEIVE"
1343,SBN2024,PDMEFHLMCNONUMBS15-FD55,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 5.5 PERCENT: FHLMC (NON-UMBS) FAILS TO DELIVER"
1344,SBN2024,PDMEFHLMCNONUMBS15-FR55,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 5.5 PERCENT: FHLMC (NON-UMBS) FAILS TO RECEIVE"
1345,SBN2024,PDMEFNMAFHLMC15-FD55,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 5.5 PERCENT: FNMA/FHLMC UMBS FAILS TO DELIVER"
1346,SBN2024,PDMEFNMAFHLMC15-FR55,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 5.5 PERCENT: FNMA/FHLMC UMBS FAILS TO RECEIVE"
1347,SBN2024,PDMEFHLMCNONUMBS15-FDG55,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS GREATER THAN 5.5 PERCENT: FHLMC (NON-UMBS) FAILS TO DELIVER"
1348,SBN2024,PDMEFHLMCNONUMBS15-FRG55,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS GREATER THAN 5.5 PERCENT: FHLMC (NON-UMBS) FAILS TO RECEIVE"
1349,SBN2024,PDMEFNMAFHLMC15-FDG55,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS GREATER THAN 5.5 PERCENT: FNMA/FHLMC UMBS FAILS TO DELIVER"
1350,SBN2024,PDMEFNMAFHLMC15-FRG55,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS GREATER THAN 5.5 PERCENT: FNMA/FHLMC UMBS FAILS TO RECEIVE"
1351,SBN2024,PDMEFHLMCNONUMBS15-FDL20,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS LESS THAN 2.0 PERCENT: FHLMC (NON-UMBS) FAILS TO DELIVER"
1352,SBN2024,PDMEFHLMCNONUMBS15-FRL20,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS LESS THAN 2.0 PERCENT: FHLMC (NON-UMBS) FAILS TO RECEIVE"
1353,SBN2024,PDMEFNMAFHLMC15-FDL20,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS LESS THAN 2.0 PERCENT: FNMA/FHLMC UMBS FAILS TO DELIVER"
1354,SBN2024,PDMEFNMAFHLMC15-FRL20,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS LESS THAN 2.0 PERCENT: FNMA/FHLMC UMBS FAILS TO RECEIVE"
1355,SBN2024,PDMEFHLMCNONUMBS15-DR20,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 2.0 PERCENT: FHLMC (NON-UMBS) DOLLAR ROLL"
1356,SBN2024,PDMEFHLMCNONUMBS15-OUT20,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 2.0 PERCENT: FHLMC (NON-UMBS) OUTRIGHT"
1357,SBN2024,PDMEFNMAFHLMC15-DR20,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 2.0 PERCENT: FNMA/FHLMC UMBS DOLLAR ROLL"
1358,SBN2024,PDMEFNMAFHLMC15-OUT20,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 2.0 PERCENT: FNMA/FHLMC UMBS OUTRIGHT"
1359,SBN2024,PDMEFHLMCNONUMBS15-DR25,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 2.5 PERCENT: FHLMC (NON-UMBS) DOLLAR ROLL"
1360,SBN2024,PDMEFHLMCNONUMBS15-OUT25,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 2.5 PERCENT: FHLMC (NON-UMBS) OUTRIGHT"
1361,SBN2024,PDMEFNMAFHLMC15-DR25,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 2.5 PERCENT: FNMA/FHLMC UMBS DOLLAR ROLL"
1362,SBN2024,PDMEFNMAFHLMC15-OUT25,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 2.5 PERCENT: FNMA/FHLMC UMBS OUTRIGHT"
1363,SBN2024,PDMEFHLMCNONUMBS15-DR30,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 3.0 PERCENT: FHLMC (NON-UMBS) DOLLAR ROLL"
1364,SBN2024,PDMEFHLMCNONUMBS15-OUT30,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 3.0 PERCENT: FHLMC (NON-UMBS) OUTRIGHT"
1365,SBN2024,PDMEFNMAFHLMC15-DR30,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 3.0 PERCENT: FNMA/FHLMC UMBS DOLLAR ROLL"
1366,SBN2024,PDMEFNMAFHLMC15-OUT30,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 3.0 PERCENT: FNMA/FHLMC UMBS OUTRIGHT"
1367,SBN2024,PDMEFHLMCNONUMBS15-DR35,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 3.5 PERCENT: FHLMC (NON-UMBS) DOLLAR ROLL"
1368,SBN2024,PDMEFHLMCNONUMBS15-OUT35,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 3.5 PERCENT: FHLMC (NON-UMBS) OUTRIGHT"
1369,SBN2024,PDMEFNMAFHLMC15-DR35,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 3.5 PERCENT: FNMA/FHLMC UMBS DOLLAR ROLL"
1370,SBN2024,PDMEFNMAFHLMC15-OUT35,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 3.5 PERCENT: FNMA/FHLMC UMBS OUTRIGHT"
1371,SBN2024,PDMEFHLMCNONUMBS15-DR40,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 4.0 PERCENT: FHLMC (NON-UMBS) DOLLAR ROLL"
1372,SBN2024,PDMEFHLMCNONUMBS15-OUT40,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 4.0 PERCENT: FHLMC (NON-UMBS) OUTRIGHT"
1373,SBN2024,PDMEFNMAFHLMC15-DR40,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 4.0 PERCENT: FNMA/FHLMC UMBS DOLLAR ROLL"
1374,SBN2024,PDMEFNMAFHLMC15-OUT40,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 4.0 PERCENT: FNMA/FHLMC UMBS OUTRIGHT"
1375,SBN2024,PDMEFHLMCNONUMBS15-DR45,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 4.5 PERCENT: FHLMC (NON-UMBS) DOLLAR ROLL"
1376,SBN2024,PDMEFHLMCNONUMBS15-OUT45,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 4.5 PERCENT: FHLMC (NON-UMBS) OUTRIGHT"
1377,SBN2024,PDMEFNMAFHLMC15-DR45,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 4.5 PERCENT: FNMA/FHLMC UMBS DOLLAR ROLL"
1378,SBN2024,PDMEFNMAFHLMC15-OUT45,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 4.5 PERCENT: FNMA/FHLMC UMBS OUTRIGHT"
1379,SBN2024,PDMEFHLMCNONUMBS15-DR50,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 5.0 PERCENT: FHLMC (NON-UMBS) DOLLAR ROLL"
1380,SBN2024,PDMEFHLMCNONUMBS15-OUT50,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 5.0 PERCENT: FHLMC (NON-UMBS) OUTRIGHT"
1381,SBN2024,PDMEFNMAFHLMC15-DR50,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 5.0 PERCENT: FNMA/FHLMC UMBS DOLLAR ROLL"
1382,SBN2024,PDMEFNMAFHLMC15-OUT50,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 5.0 PERCENT: FNMA/FHLMC UMBS OUTRIGHT"
1383,SBN2024,PDMEFHLMCNONUMBS15-DR55,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 5.5 PERCENT: FHLMC (NON-UMBS) DOLLAR ROLL"
1384,SBN2024,PDMEFHLMCNONUMBS15-OUT55,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 5.5 PERCENT: FHLMC (NON-UMBS) OUTRIGHT"
1385,SBN2024,PDMEFNMAFHLMC15-DR55,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 5.5 PERCENT: FNMA/FHLMC UMBS DOLLAR ROLL"
1386,SBN2024,PDMEFNMAFHLMC15-OUT55,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 5.5 PERCENT: FNMA/FHLMC UMBS OUTRIGHT"
1387,SBN2024,PDMEFHLMCNONUMBS15-DRG55,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES GREATER THAN 5.5 PERCENT: FHLMC (NON-UMBS) DOLLAR ROLL"
1388,SBN2024,PDMEFHLMCNONUMBS15-OUTG55,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES GREATER THAN 5.5 PERCENT: FHLMC (NON-UMBS) OUTRIGHT"
1389,SBN2024,PDMEFNMAFHLMC15-DRG55,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES GREATER THAN 5.5 PERCENT: FNMA/FHLMC UMBS DOLLAR ROLL"
1390,SBN2024,PDMEFNMAFHLMC15-OUTG55,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES GREATER THAN 5.5 PERCENT: FNMA/FHLMC UMBS OUTRIGHT"
1391,SBN2024,PDMEFHLMCNONUMBS15-DRL20,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES LESS THAN 2.0 PERCENT: FHLMC (NON-UMBS) DOLLAR ROLL"
1392,SBN2024,PDMEFHLMCNONUMBS15-OUTL20,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES LESS THAN 2.0 PERCENT: FHLMC (NON-UMBS) OUTRIGHT"
